Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
31e44858-c1ac-3db0-a01d-11b8730a152f,PHYSICAL THERAPY INNOVATIONS  INC,489 WASHINGTON ST,AUBURN,MA,01501-2717,42.198708,-71.846006,508-721-0000,2583.2,20
5cff4aae-1731-33fe-971a-8dae2b29bda3,NEW ENGLAND ORTHOPEDIC SURGEONS,265 BENTON DR,EAST LONGMEADOW,MA,01028-3219,42.062378,-72.498111,413-785-4666,6716.319999999995,52
a95684bd-b222-3e5e-8d18-805e5ae45705,PCP309472,86 ASHLEY AVE,WEST SPRINGFIELD,MA,01089-1302,42.125451,-72.649734,,4391.439999999998,34
5a9ded14-4f2b-3d66-9301-02c8fb81c8fd,RELIANT MEDICAL GROUP  INC,106 E MAIN ST,WESTBORO,MA,01581-1494,42.267441,-71.617492,508-366-8836,8782.879999999994,68
ca2eaac0-decd-3e6b-9306-da358c0fcbf5,MARATHON PHYSICAL THERAPY AND SPORTS MEDICINE  LLC,2 BELMONT ST,EASTON,MA,02334,42.040515,-71.109329,857-444-7026,10332.799999999992,80
c4a6d801-eafb-370d-98a3-598c2667a310,UMASS MEMORIAL MEDICAL GROUP  INC.,10 WINTHROP ST,WORCESTER,MA,01604-4435,42.269478,-71.807783,508-752-4336,2066.5600000000004,16
7ba6f48e-4090-36a2-abe6-4412fa87d1e4,MENTAL HEALTH ASSOCIATION OF GREATER LOWELL  INC,99 CHURCH ST,LOWELL,MA,01852-2621,42.63898,-71.321141,978-458-6282,8912.039999999994,69
10523c85-c2e7-376a-81ef-d9dfbb4d212f,NORTH SUBURBAN ORTHOPEDIC ASSOCIATES INC,602 BOADWAY,EVERETT,MA,02149,42.405938,-71.054649,781-665-9500,4262.279999999998,33
c55f661f-2b90-3897-ae3e-807e1461e5f7,PLEXUS ANESTHESIA SERVICES OF MASSACHUSETTS PC,140 LINCOLN AVE,HAVERHILL,MA,01830-6700,42.782945,-71.087436,978-521-8625,1420.7600000000002,12
15264a42-b1a1-356f-bd11-d339db5cdb39,CAREWELL URGENT CARE CENTERS OF MA  PC,380 JOHN FITCH HWY,FITCHBURG,MA,01420-4502,42.601977000000005,-71.81586999999999,617-302-4194,3745.6399999999985,29
026c50a6-0d72-3be8-8157-cba23644b34b,SOUTHCOAST PHYSICIANS GROUP  INC..,100 ROSEBROOK WAY,WAREHAM,MA,02571-1138,41.76104,-70.701779,,5295.559999999997,41
7bb4538e-e698-3805-bfd1-05a51046cc03,GORDON COLLEGE,255 GRAPEVINE RD,WENHAM,MA,01984-1813,42.600633,-70.883303,978-867-4095,10461.959999999992,81
e6188bb8-3630-3704-98ce-c6c94fbfd55a,PCP339907,711 W CTR ST,WEST BRIDGEWATER,MA,02379,42.021617,-71.026717,,3745.6399999999985,29
aee9e5c4-d841-3623-90c2-9e2129fca0dc,HALLMARK HEALTH MEDICAL ASSOCIATES INC,52 CREST AVE,WINTHROP,MA,02152-1058,42.375541,-70.970646,617-846-8622,4778.919999999997,37
88f1fce1-dce3-3556-96b4-2a943b9af8ec,RELIANT MEDICAL GROUP  INC,94 ELM ST,MILLBURY,MA,01527-2692,42.192246000000004,-71.777649,508-865-5858,2970.6799999999994,23
d816eedc-2b6a-3bda-9ebc-205ca52da42a,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,68 MAIN ST,ANDOVER,MA,01810-3846,42.648044,-71.161751,866-389-2727,7232.959999999995,56
1a5a8c56-e60c-3838-8f92-9ad133d9d5f5,BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM INC,38 BROAD ST,QUINCY,MA,02169-4604,42.261006,-71.008988,617-770-3314,9816.159999999993,76
219548e5-90d2-32ba-a6e1-686b11ec28b8,HALLMARK HEALTH MEDICAL ASSOCIATES INC,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,781-306-6180,3874.7999999999984,30
a6cb3dcb-9cd5-398c-9980-82dfa23bbc5a,BAYSTATE MEDICAL PRACTICES INC,2 MAIN ST,MONSON,MA,01057-1302,42.093596000000005,-72.321494,413-370-8209,1808.2400000000005,14
5a6c72b5-3615-3fcb-b8c3-470e47c98a8b,ZWANGER AND PESIRI RADIOLOGY GROUP LLP,86 GREYSTONE LN,CARLISLE,MA,01741-1586,42.53662,-71.36183199999999,631-225-7200,2066.5600000000004,16
ce7cf858-b5ae-3f23-ac95-cce3ecdda178,BAY STATE PHYSICAL THERAPY OF RANDOLPH PC,56 NEW DRIFTWAY,SCITUATE,MA,02066-4533,42.205062,-70.74297800000001,781-544-3434,8007.919999999994,62
a0a14713-50c4-3818-b0cb-8c2047f1458c,BAY STATE PHYSICAL THERAPY OF RANDOLPH PC,7 HERRING POND RD,CEDARVILLE,MA,02360-6903,41.888191,-70.59996600000002,508-833-5180,2195.7200000000003,17
5f178592-5066-33f6-8594-e6f58caca21c,MASHPEE FAMILY MEDICINE,5 INDUSTRIAL DRIVE,MASHPEE,MA,2649,41.6050403,-70.4944565,508-477-4282,387.48,3
4feb5860-8c43-34ea-b2c8-84ff7ca8740b,TRU MEDICAL WALK IN CENTER,528 NEWTON STREET,FALL RIVER,MA,2721,41.672608,-71.1635601,508-675-1522,129.16,1
92819cdc-db9e-387e-8c4f-4b2b4e8b2e4f,SAINTS WALK-IN MEDICAL CENTER - URGENT CARE AND OCCUPATIONAL HEALTH,1230 BRIDGE STREET,LOWELL,MA,1850,42.6653405,-71.3038939,978-459-2273,387.48,3
0d1563c1-d56c-362e-9e3d-d74463ebbe0f,URGENT CARE MEDICAL CLINIC,629 PLEASANT STREET,BROCKTON,MA,2301,42.0892313,-71.04551,508-583-0010,2454.04,19
a76bda1d-f42d-3046-b8c6-021f3db0a086,WALK IN AND PRIMARY CARE,808 MAIN STREET,WALTHAM,MA,2451,42.3760766,-71.242893,781-894-8200,258.32,2
7116c200-6663-3503-8314-1ee16845e5d3,SAINTS WALK-IN MEDICAL CENTER - URGENT CARE AND OCCUPATIONAL HEALTH,85 PARKHURST ROAD,CHELMSFORD,MA,1824,42.6257767,-71.3593401,978-458-6868,6070.519999999996,47
3265f387-6c51-32ee-8f6d-b2a89caa34d5,CHELSEA MGH HEALTH CENTER MEDICAL WALK IN,151 EVERETT AVENUE,CHELSEA,MA,2150,42.3961274,-71.0392206,617-884-8300,387.48,3
c63d0602-724d-3d74-958a-a31b1364eaef,HARVARD VANGUARD BRAINTREE PRACTICE URGENT CARE,111 GROSSMAN DRIVE,BRAINTREE,MA,2184,42.21004,-70.999539,781-849-1000,387.48,3
cbbee84d-7644-3b24-9f41-e3747f5050df,FAMILY HEALTH CENTER,26 QUEEN STREET,WORCESTER,MA,1610,42.2590345,-71.8139319,508-860-7777,645.8,5
f1313c7d-3148-335b-adc3-337f15567b82,WINCHESTER HOSPITAL FAMILY MEDICAL CENTER,500 SALEM STREET,WILMINGTON,MA,1887,42.5805281,-71.1438654,978-988-6105,1808.2400000000005,14
df5a38ee-e493-3572-8f92-bb695aef9891,MID CAPE MEDICAL CENTER,489 BEARSES WAY,HYANNIS,MA,2601,41.6624796,-70.3008223,508-771-4092,258.32,2
e3f1676b-9b40-3544-af4e-17a06bbb98bb,CODMAN SQUARE HEALTH CENTER,637 WASHINGTON STREET,DORCHESTER,MA,2124,42.2894365,-71.0719941,617-825-9660,387.48,3
6e62e63b-c39a-3211-99d8-8b8f0f06774e,GREAT BROOK VALLEY HEALTH CENTER,19 TACOMA STREET,WORCESTER,MA,1605,42.3023113,-71.7661395,508-852-1805,387.48,3
62fa9127-485f-3032-87cc-6576d91fec94,LAHEY CLINIC NORTHSHORE,1 ESSEX CENTER DRIVE,PEABODY,MA,1960,42.5369864,-70.9465423,978-538-4000,516.64,4
c0aa05be-e636-316f-80d7-8b0b5d2eb194,EAST BOSTON NEIGHBORHOOD HEALTH CENTER URGENT CARE,10 GOVE STREET,BOSTON,MA,2128,42.3719882,-71.0386237,617-567-3600,129.16,1
98d42012-384f-39d9-b210-cc654b9441f6,FONTAINE MEDICAL CENTER,525 LONG POND DRIVE,HARWICH,MA,2645,41.722586,-70.0372004,508-432-4100,645.8,5
7ffe74ac-786d-3c6d-bcb9-323352f6149c,CONCENTRA URGENT CARE - SPRINGFIELD,140 CARANDO DRIVE,SPRINGFIELD,MA,1104,42.1463818,-72.5335973,413-746-4006,645.8,5
b06770b5-b695-3c1a-9685-ae2223966ff7,GENERAL HEALTH CARE,66 SOUTH WASHINGTON STREET,NORTH ATTLEBORO,MA,2760,41.9799756,-71.3329695,508-643-0100,2712.3599999999997,21
a9afd4c9-8443-3b5a-a486-07c3bb109b3f,RIVER BEND MEDICAL GROUP - CHICOPEE OFFICE - URGENT CARE,444 MONTGOMERY STREET,CHICOPEE,MA,1020,42.1718584,-72.5849672,413-594-3111,62771.76000000078,486
9b5f23f1-c387-3a77-9359-752d26d7f997,FAMILY DOCTORS,250 PARADISE ROAD,SWAMPSCOTT,MA,1907,42.47636,-70.9125322,781-596-4150,129.16,1
108ccece-277a-396f-8bf2-1527f74458eb,ON CALL URGENT CARE CENTER,51 LOCUST STREET,NORTHAMPTON,MA,1060,42.3323152,-72.6545646,413-584-7425,129.16,1
0f7f97f6-693c-3de9-8190-85feaf4632e2,CONCENTRA URGENT CARE - EAST BOSTON,1 HARBORSIDE DRIVE,EAST BOSTON,MA,2128,42.3634497,-71.0256963,617-568-6500,387.48,3
308b5efa-a9c2-3728-b1ff-d29c5f060731,FALLON CLINIC URGENT CARE,630 PLANTATION STREET,WORCESTER,MA,1605,42.2925591,-71.7603169,508-595-2505,1679.0800000000004,13
bbf934c6-faad-3483-a1d2-d2ecb693a0e2,FALMOUTH WALK IN MEDICAL CENTER,309 TEATICKET HIGHWAY,TEATICKET,MA,2536,41.5683439,-70.5940062,508-540-6790,516.64,4
90cf148c-69ed-3d33-aa86-b509c6b0b25f,PROMPT CARE WALK-IN CLINIC,170 GOVERNORS AVENUE,MEDFORD,MA,2155,42.4259086,-71.1113649,781-306-6180,129.16,1
